Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
-0.5414578729619038,1,3,1,5,18,2,0.10206085086936444,3,4,-0.5435693854904105,3,2,4,1,1,-0.8891109303095581,4,0.10837267101009723,-0.8795792835375653,2,0.9314411537196449,0.8640983033991096,-1.0575594482244202,1.2021034153113355,1,3
1.1098877240076426,1,3,1,5,18,2,0.5914635323608224,4,4,-1.1870420227381264,3,2,1,2,1,-0.8891109303095581,4,1.3755958510782256,-0.8795792835375653,3,0.38506041789901424,0.8640983033991096,0.15150122344715247,0.9028245567276005,1,3
0.3392597787551876,1,5,2,5,18,1,-0.509692500994958,4,4,-0.8900546517007191,2,3,1,5,0,1.594053809112016,3,1.3755958510782256,-0.8795792835375653,3,2.0742474145096996,2.661702401773449,0.15150122344715247,2.399218849646275,1,4
0.449349485219824,1,0,0,2,11,2,0.10206085086936444,4,2,0.34739272762181167,2,5,4,3,1,-0.061389350502366734,2,1.688755319602718,-0.8795792835375653,2,-0.048301949064392356,0.5644976203367197,0.15150122344715247,0.6035456981438655,1,3
2.541053908047916,1,3,1,5,18,2,0.8361648731065513,4,1,0.8918695745237253,3,2,1,8,1,-0.33729654377143053,4,0.10837267101009723,-2.303999175906092,3,-0.9176582187948413,-0.6339051119128403,0.6523105513854417,-0.5935697361910744,1,3
-1.091906405285086,1,5,0,4,17,1,0.10206085086936444,2,4,-1.6820209744671388,3,3,1,1,1,1.594053809112016,3,-0.0486229470533741,1.9692605011994877,2,0.7597841075226979,0.8640983033991096,0.15150122344715247,0.9028245567276005,1,4
1.440156843401552,1,3,2,5,14,2,-0.14264048987636452,4,4,-0.5930672806633117,3,1,2,7,1,-0.061389350502366734,4,-1.0160735369902296,-0.8795792835375653,3,-0.9176582187948413,-0.6339051119128403,0.6523105513854417,-0.5935697361910744,1,3
-0.9818166988204496,0,5,1,4,17,2,-0.9990951824864159,2,1,0.0504053565844043,1,1,2,7,0,-0.6132037370404942,4,0.10837267101009723,1.9692605011994877,3,0.38506041789901424,0.8640983033991096,1.0365950645440962,0.9028245567276005,0,3
-0.10109904710335814,0,5,2,4,17,0,-0.14264048987636452,3,1,-0.14758622410720063,4,3,1,2,1,-0.33729654377143053,1,0.10837267101009723,-0.8795792835375653,3,0.5782945978574295,0.8640983033991096,-1.0575594482244202,0.30426683956013056,1,3
0.11908036582591472,0,5,1,4,17,2,-0.9990951824864159,3,3,0.7433758890050216,3,3,3,4,0,-0.33729654377143053,4,0.10837267101009723,1.9692605011994877,4,-1.3558126544571754,-1.2331064780376202,-1.0575594482244202,-1.1921274533585444,1,3
0.7796186046137333,1,4,1,4,17,0,1.814970236089467,3,1,-0.8405567565278179,1,1,3,2,1,-0.33729654377143053,3,-0.0486229470533741,0.5448406088309612,3,-0.048301949064392356,-0.6339051119128403,0.15150122344715247,0.0049879809763955655,1,3
1.1098877240076426,0,4,0,5,18,1,-0.7543938417406869,3,4,-0.8405567565278179,3,4,3,2,0,-0.8891109303095581,4,2.168292616567354,-0.8795792835375653,2,-0.048301949064392356,-0.6339051119128403,0.15150122344715247,2.6984977082300103,1,3
-0.7616372858911767,1,3,0,5,18,2,2.1820222472080606,5,3,1.6343380021172438,3,2,4,7,1,2.1458681956501438,4,0.10837267101009723,-0.8795792835375653,2,0.5782945978574295,0.8640983033991096,2.1413144090072778,0.9028245567276005,1,4
-0.8717269923558132,1,5,1,5,14,2,0.10206085086936444,3,3,1.6343380021172438,3,1,3,1,1,-1.165018123578622,3,-1.9835241269270854,0.5448406088309612,3,-1.3558126544571754,-1.2331064780376202,-1.0575594482244202,-1.1921274533585444,1,3
0.5594391916844604,1,4,0,4,17,1,1.2032168842251447,3,3,-0.44457359514460804,4,1,3,6,0,-0.8891109303095581,4,-0.39134105014829346,-0.8795792835375653,3,-0.9176582187948413,-0.6339051119128403,0.6523105513854417,-0.5935697361910744,0,3
-0.321278460032631,0,4,1,4,17,2,-0.14264048987636452,2,2,1.48584431659854,3,2,3,3,1,-1.165018123578622,4,0.10837267101009723,-0.8795792835375653,3,-0.048301949064392356,-0.9335057949752302,1.360561895118725,-0.2942908776073394,1,3
0.22917007229055114,0,0,2,2,9,2,-0.7543938417406869,3,3,-1.0880462323923241,4,2,2,2,1,-0.061389350502366734,3,0.4003724343022939,0.5448406088309612,1,0.5782945978574295,-0.33430442885045025,1.0365950645440962,0.6035456981438655,1,3
2.1006950821893704,1,4,2,4,17,2,-0.020289819503500048,3,3,0.7433758890050216,3,4,4,7,1,-1.165018123578622,3,0.10837267101009723,-2.303999175906092,2,0.9314411537196449,0.8640983033991096,0.15150122344715247,-0.8928485947748094,1,3
0.3392597787551876,0,4,1,4,17,2,-0.8767445121135514,1,4,0.9908653648695277,2,1,4,0,0,1.3181466158429522,4,-0.7876894328928578,-0.8795792835375653,2,-0.2980142734672388,-0.6339051119128403,0.6523105513854417,-0.2942908776073394,1,4
-1.091906405285086,0,4,1,4,17,2,-0.26499116024922903,3,4,-0.5435693854904105,2,2,1,8,1,1.0422394225738885,1,-0.0486229470533741,-0.8795792835375653,1,0.38506041789901424,0.5644976203367197,-1.0575594482244202,0.9028245567276005,1,3
-0.8717269923558132,1,3,0,5,14,2,0.10206085086936444,3,4,0.842371679350824,3,1,2,1,1,-0.33729654377143053,4,-1.5827929716493878,-0.8795792835375653,3,-0.9176582187948413,-0.6339051119128403,0.6523105513854417,-0.5935697361910744,1,3
1.7704259627954613,1,5,1,4,17,2,-0.3873418306220935,3,4,0.9908653648695277,3,2,4,2,1,0.4904250360357608,4,1.2660446375396208,1.9692605011994877,3,-0.9176582187948413,-0.6339051119128403,0.6523105513854417,-0.5935697361910744,1,3
-0.21118875356799457,0,5,0,4,12,0,-0.8767445121135514,4,4,-0.2465820144530031,3,2,1,2,1,-1.165018123578622,1,0.9188276428834815,-0.8795792835375653,4,-1.3558126544571754,-1.2331064780376202,-1.0575594482244202,-1.1921274533585444,1,3
-0.5414578729619038,1,5,2,4,17,1,1.814970236089467,4,1,0.6938779938321203,3,2,4,1,1,-0.061389350502366734,4,0.10837267101009723,-0.8795792835375653,3,0.9314411537196449,1.1636989864614997,1.360561895118725,0.9028245567276005,1,3
-0.321278460032631,0,5,0,4,17,2,-0.14264048987636452,5,2,-1.6820209744671388,3,2,1,3,1,-0.33729654377143053,3,-0.39134105014829346,0.5448406088309612,3,-2.4136110354471123,-1.2331064780376202,-1.0575594482244202,-1.1921274533585444,1,3
1.6603362563308248,1,3,2,5,11,2,-0.7543938417406869,4,3,-1.73151886964004,2,4,1,1,1,-1.165018123578622,1,0.10837267101009723,0.5448406088309612,4,-0.048301949064392356,0.5644976203367197,0.15150122344715247,-0.2942908776073394,1,4
-0.43136816649726745,1,1,1,4,17,2,-0.9990951824864159,4,4,-0.14758622410720063,3,1,4,1,0,-0.6132037370404942,3,0.10837267101009723,-0.8795792835375653,2,0.9314411537196449,1.4632996695238896,2.1413144090072778,1.2021034153113355,0,3
-1.3120858182143589,0,4,1,5,18,2,2.0596715768351963,1,3,-1.6820209744671388,3,2,4,1,1,2.1458681956501438,2,-0.5812144201640788,0.5448406088309612,2,0.1774552487203898,0.2648969372743297,0.15150122344715247,0.0049879809763955655,1,4
0.8897083110783698,1,2,1,5,14,2,-0.8767445121135514,2,2,-0.9890504420465216,1,2,3,0,1,-0.6132037370404942,1,-0.0486229470533741,0.5448406088309612,3,0.5782945978574295,0.8640983033991096,1.0365950645440962,-0.8928485947748094,1,3
-1.5322652311436318,1,4,1,4,17,2,0.10206085086936444,1,1,0.6443800986592191,4,1,3,1,1,0.7663322293048246,4,-1.5827929716493878,0.5448406088309612,3,-0.9176582187948413,-0.6339051119128403,-1.0575594482244202,-0.5935697361910744,1,3
1.1098877240076426,0,5,1,5,18,1,2.1820222472080606,2,2,0.5453843083134167,4,2,3,4,0,-0.8891109303095581,4,-0.21461122643483485,-0.8795792835375653,3,-0.048301949064392356,-0.03470374578806028,0.15150122344715247,-0.2942908776073394,0,3
-0.321278460032631,1,1,1,5,18,2,-0.8767445121135514,3,4,-0.2960799096259043,3,2,4,1,1,1.8699610023810798,3,-0.5812144201640788,0.5448406088309612,3,0.1774552487203898,0.2648969372743297,0.15150122344715247,0.0049879809763955655,1,4
-0.10109904710335814,1,5,1,5,18,0,-0.14264048987636452,4,1,0.4958864131405154,2,3,1,1,1,-0.061389350502366734,2,0.10837267101009723,-2.303999175906092,3,0.9314411537196449,0.8640983033991096,-1.0575594482244202,1.5013822738950704,1,3
1.6603362563308248,1,4,2,4,17,0,1.2032168842251447,4,4,-1.2365399179110277,3,1,4,0,1,0.7663322293048246,1,-0.7876894328928578,0.5448406088309612,3,-0.2980142734672388,-0.33430442885045025,0.15150122344715247,-0.5935697361910744,1,3
-1.2019961117497224,0,5,0,4,17,1,-0.9990951824864159,2,1,0.24839693727600923,1,1,4,3,1,-0.33729654377143053,1,-0.7876894328928578,-0.8795792835375653,3,-0.9176582187948413,-0.6339051119128403,0.6523105513854417,-1.1921274533585444,1,3
-0.8717269923558132,0,4,2,4,17,2,2.1820222472080606,3,2,0.0009074614115030673,3,2,3,4,1,-0.8891109303095581,1,0.2576958931645907,0.5448406088309612,2,0.5782945978574295,0.8640983033991096,0.15150122344715247,-0.8928485947748094,1,3
-1.2019961117497224,1,2,1,5,18,2,-0.14264048987636452,3,4,-1.3850336034297315,2,2,1,6,1,0.4904250360357608,3,-0.5812144201640788,-0.8795792835375653,2,-0.2980142734672388,-0.33430442885045025,0.15150122344715247,-0.5935697361910744,0,3
-0.321278460032631,0,5,1,4,17,2,-0.9990951824864159,4,2,0.29789483244891046,4,1,4,2,1,0.21451784276669705,3,0.10837267101009723,-0.8795792835375653,3,-0.2980142734672388,-0.6339051119128403,0.15150122344715247,-0.2942908776073394,1,3
1.8805156692600977,0,4,0,4,17,2,1.2032168842251447,4,4,1.4363464214256387,3,2,1,2,0,-1.165018123578622,2,-0.0486229470533741,1.9692605011994877,3,-0.048301949064392356,-0.33430442885045025,0.15150122344715247,0.0049879809763955655,1,3
